animalId,animalName,location,age,ageStatus,microchipId,species,breed1,breed2,sex,color1,color2,size,sterilized,vaccinated,houseTrained,registrationDate,shelterTenure,specialNeeds,goodWithDogs,goodWithCats,goodWithOther,goodWithChildren,fosterStatus,shelterId,description
31522,Sofie,home,9,young,4E3kbHLbiWPV7WD,dog,Mixed Breed,None,female,black,brown,medium,yes,yes,yes,2019-03-06,56,no,no,yes,yes,no,Adopted,0,"Sofie was down with ticks fever and looking rather skinny and sickly when Astrid first rescued her from the streets back in January . Though she was sick then, Sofie still walked up to Astrid when she saw her as if begging her to save her. Looking at such a sight, Astrid took Sofie home and nurse her back to health. Sofie has been with Astrid since then. Sofie has been spayed, vaccinated and microchiped. Astrid will be moving back to Switzerland soon and hope to find Sofie a good home before sh"
31523,Si Si,home,1,baby,2xwQsQOq7wlIPv2,cat,Domestic Short Hair,None,female,black,None,small,no,no,yes,2019-02-08,82,no,no,yes,yes,yes,Adopted,0,Kitten around 3 weeks old. Very bubbly and playful. Rescued from a drain. Plz help me to give her a home as i don't have experience in cat handling
31524,Bean The Black Kitten,foster home,1,baby,odrqAIs66R6BkR6,cat,Domestic Short Hair,None,male,black,None,medium,no,no,yes,2019-03-13,49,no,yes,no,yes,no,Not available to foster,0,"4 weeks old kitten looking for a warm and loving permanent home. His fur is super black and he has shiny blue/grey eyes. He is energetic and playful. Litter trained and healthy. Background: We rescued Bean while he was trying to cross a busy road in PJ. He was so tiny, hungry and all alone and we didn't have the heart to leave him by himself. Took him to the vet for deworming and vaccination but the vet said he was to young (approx 3-4 weeks old at that time). So we only proceeded with dewormin"
31525,Cutie Kitty,shelter,5,baby,wnGZ1Ztn4sUdrSj,cat,Domestic Short Hair,None,male,black,white,small,no,yes,yes,2019-04-25,6,no,no,no,yes,yes,Available to foster,91004,"Adopters must follow up with the vaccination,neuter and keep indoors. Call/whatsapp: Address: One Petz 2-1-20 One Square, Tingkat Mahsuri 1, Bayan Lepas, Penang."
31526,Beauty,shelter,3,baby,ydzlkWIeRHR5PEj,dog,Mixed Breed,None,female,brown,cream,medium,no,no,yes,2019-04-07,24,no,no,yes,no,no,Available to foster,91000,"One day, her mother was roaming around our area for few days, I think she is looking for a home and food, so we keep her in our house for a period of time, we feed her pet food, rice and water, and she will find her snack whenever she can. After a few month, she give birth of 7 puppies, all were adopted, and left this female cutie. I hope someone who is able to take care of her and send her to spay. Her mum is also open for adoption. They both look exactly same. Please call or sms me if you are"
31527,Cleo,home,1,baby,VtS5HewmOiO7lhH,cat,Domestic Short Hair,None,female,black,brown,medium,no,no,yes,2019-04-17,14,no,yes,no,yes,yes,Adopted,0,"Hello, Cleo has no disease ( checked by vet ). Her and her siblings were abandoned and she's the only one alive. She's sweet and cute, sadly I cannot keep her due to the fact that I have a dog. I need someone who will love her and gives her attention. MEET UP AT KOTA KEMUNING ONLY. UPDATE ME ONCE IN AWHILE FOR HER CONDITION."
31528,Athena (brown Patch),shelter,2,baby,md5oguRRNCYZzyH,cat,Domestic Short Hair,None,female,black,brown,small,no,yes,yes,2019-01-18,103,no,no,no,no,yes,Pending,91008,"cute, active, adorable"
31529,Disabled Dog For Adoption (3 Legs),shelter,36,adult,neuZ4feAVr7Hlrv,dog,Mixed Breed,None,male,brown,None,large,no,no,no,2019-03-27,35,no,yes,yes,yes,yes,Available to foster,91019,"Hi This dog is a stray. This picture of him was taken 2 months ago, and since then I have been trying to find him a home. But recently, when I went to check up on him, to my horror I found him limping with only 3 legs :(. A once healthy, boisterous dog is now disabled...according to the local residents, the dog was found with its paw cut off..I guess someone took him to the vet and got him fixed. They even have placed a bogus collar around his neck to make him look as if he belongs to someone.."
31530,Abu,foster home,10,young,pLLK8QkOrXfzKgA,cat,Domestic Short Hair,Burmese,male,black,white,medium,no,no,no,2019-02-21,69,no,no,no,yes,yes,Not available to foster,0,"Abu was born with love from his parents Teja and Taming. He is basically the third generation of my cats family. He is playful and always 'on action' with his best buddy Ujang. Abu enjoy his freedom in my garden during day time, and will sleep in a cage at night. He has grown up so fast! To me, Abu is a very-very charming and handsome boy. I wish I could keep him but I will move to a new house soon which is smaller and have no big garden. Thus, I can only remain the old clan. Young cats and kit"
31531,Hansel,home,2,baby,4Mea8qaeNAXqvJv,dog,Mixed Breed,None,male,brown,None,medium,no,no,yes,2019-04-06,25,no,yes,yes,yes,yes,Adopted,0,Adorable 2 months old male rescued puppy up for adoption. Please call Jean if you can give him a loving forever home.
31532,Bingo,shelter,24,young,WZUOuYz6rxLdmUK,dog,Labrador Retriever,Mixed Breed,male,brown,None,large,yes,yes,yes,2019-03-25,37,no,yes,yes,yes,no,Available to foster,91023,"Bingo is a gentle labrador-mixed, looking for a loving & caring home. He gets along well with children & other dogs too. He walks well on leash & is a obedient, calm & quiet dog. He grew up with a good friend Soya (corgi-mixed female) and she's also up for adoption together if you're looking for 2 close companions. Adopters must allow home visit prior to adoption and occasional follow-up visits after adoption. Thank you."
31533,Sweetheart,home,1,baby,CyCyMv9vttwpK7W,dog,Mixed Breed,None,female,brown,white,medium,no,no,yes,2019-01-07,114,no,no,no,yes,no,Adopted,0,Sweetheart by name sweetheart by nature. Extremely lovable and always ready for a game. Madly in love with anyone's toe. She will make anyone's life a little bit better and and a lot more fuller. Call
31534,Mama Mia,home,18,young,izXwYwftV2Qbvcb,dog,Mixed Breed,None,female,cream,None,medium,yes,yes,no,2019-04-18,13,no,yes,no,yes,no,Adopted,0,"Mama Mia is a special case we've met. All her 5 pups have found their homes leaving MaMa behind (she is spayed), making her living on the harsh streets, she is very shy and gentle. often being bullied by other dogs and had to starve. We went to feed her today, we found her hiding under a car. Much to our surprise, she recognized us immediately and made her way to us, tail wagging furiously. It was when I touched her, that it made my heart soar. Despite being beaten and chased away by human, her"
31535,Max,foster home,2,baby,eWV175w6O4Rr92G,dog,Rat Terrier,None,male,black,white,medium,no,no,yes,2019-03-11,51,no,no,yes,yes,no,Not available to foster,0,"Cute, Adorable, Obedient"
31536,Snowie,home,1,baby,Oo1r0xLopFB6A7b,cat,Domestic Short Hair,None,female,white,None,small,no,no,yes,2019-03-11,51,no,yes,yes,yes,no,Adopted,0,Snowie is 4 weeks old. She uses the litter box and is very friendly. We are working on weaning her. When she is weaned to kibbles in about 3-4 weeks she can join her new family. Please PM me if you are interested in adopting her.
31537,Simba Aka Bulu,shelter,5,baby,P99MkpvyqJjXfiL,cat,Domestic Long Hair,None,male,yellow,white,large,no,no,yes,2019-01-15,106,no,yes,yes,yes,yes,Pending,91010,"Simba aka Bulu (D.O.B /) is highly active healthy cat with 3/4 tail. Toilet trained. Passionate cat lover only. If you're really really interested, feel free to contact me via wassap and provide me details as below; Name: Location: Etc... Adoption fee are negotiable. Self pick up. TQ 😊"
31538,Tee Tee,foster home,11,young,U8qTwGIXza9L2XC,dog,Mixed Breed,None,male,black,brown,medium,no,yes,yes,2019-01-30,91,no,yes,yes,yes,no,Not available to foster,0,"Tee Tee is able to understand basic commands. He's intelligent, active and handsome. His front paws are both white; making him look like he is wearing gloves (very cute). Hope that you are willing to give him a forever home :)"
31539,Amber,shelter,3,baby,BchMO7ESA0A1wrd,cat,Domestic Short Hair,None,female,yellow,cream,medium,no,no,yes,2019-01-22,99,no,no,no,yes,yes,Available to foster,91004,#NAME?
31540,Malee,home,6,baby,3luxexQJGDX2mV5,cat,Domestic Medium Hair,None,female,cream,white,medium,no,no,yes,2019-01-15,106,no,no,no,no,yes,Adopted,0,"Read story about Malee at She's very active,playful, healthy and ever since she recovers from mange & fungus, she's very manja"
31541,Mickey,foster home,4,baby,Wg9Yi27YqKi0JUy,cat,Domestic Short Hair,None,male,yellow,white,small,yes,no,no,2019-02-26,64,no,no,no,yes,yes,Not available to foster,0,Very Very manja.. never defensive nor aggressive. very very tame and gentle. playful but not very playful.
31542,CYAN,home,3,baby,jh4XBw4rg6MxudE,dog,Mixed Breed,None,female,black,brown,medium,no,yes,yes,2019-01-11,110,no,no,no,no,no,Adopted,0,Sweet angel full of energy for a good run and play anytime of day. She is definitely a people's dog as she loves to cuddle with humans. beware of her kisses !!!!! ps : we prefer our puppies to go to families
31543,Puppyta,shelter,2,baby,zRlHFeTD3yy85Gh,dog,Mixed Breed,None,female,cream,None,medium,no,no,yes,2019-01-24,97,no,no,yes,yes,no,Pending,91022,Cute active little puppy found abondoned and looking for a loving home to live. Please adopt me.....
31544,Oreo,shelter,3,baby,CdaVyLKebPfyDWq,cat,Domestic Short Hair,None,male,black,white,medium,no,no,yes,2019-01-04,117,no,yes,no,no,yes,Pending,91022,"Oreo was found in a condo car park. He's now under the foster care of his rescuer. He is very ""manja"" and playful. We are looking for a sincere adopter who is willing to give Oreo a forever home. Please contact if interested."
31545,Odie,shelter,15,young,g30L254MMksbhTN,dog,Mixed Breed,None,female,white,None,medium,yes,yes,yes,2019-02-21,69,no,yes,yes,yes,no,Pending,91014,Urgent adoption pls!!! Found Odie a yr ago at an open carpark when she was a puppy. Shivering and alone. Bought home and keep it healthy. Need an URGENT adoption as My house owner (rented house) discover it when suddenly they come to pay a visit after > 2 yrs not meeting each other as they shifted to Ipoh earlier. They told me that they don't prefer me to keep a dog in apartment to avoid neighbours complaint and the cleanliness of her house. Odie is a quiet dog and a good house keeper. I was ki
31546,Banshee,shelter,24,young,tFYnY8NReDzROyU,dog,Mixed Breed,None,female,brown,white,medium,yes,yes,yes,2019-01-22,99,no,no,no,yes,yes,Available to foster,91018,She was abandoned by her previous owner who kept her as a guard dog to take care of his factory.The factory was sold and the new owner found her with a few puppies there. All her puppies were successfully re-homed. Now is her turn to get a good home. She is human-friendly and has no problem getting along with other dogs. No caging or tying for long hour except for precautionary purposes. Serious adopter pls call or sms me.
31547,No name,home,13,young,SIvIHrkHuFKhRmO,dog,Mixed Breed,None,female,black,None,large,no,yes,yes,2019-03-18,44,no,yes,no,no,yes,Adopted,0,"Rescued at one month, she has been with us for a year. I just could not let her go, but, the time has come for a permanent home. She is the smartest dog I have ever worked with. She is timid, but once she knows you she is loving and devoted. She knows both verbal commands and ten words in American Sign Language. Again, she is very smart. She is cage trained and will nap and sleep in the cage if the door is left open. She spends the night in the cage. She is house broken. You will need to spend "
31548,Blackie,foster home,3,baby,Rc2ZpAbad6FGCZP,cat,Domestic Short Hair,None,male,black,None,small,no,no,yes,2019-04-10,21,no,yes,no,yes,no,Not available to foster,0,"My daughter found it at her school, dehydrated, weak, no sign of mother. Please adopt him!"
31549,Cute Tabby Kitten,home,2,baby,gvdTRD6AMCv6iz8,cat,Domestic Short Hair,None,male,golden,gray,medium,no,no,yes,2019-01-18,103,no,yes,yes,yes,no,Adopted,0,"Little tabby boy was found with his mummy at the back of my house. His mummy has been neutered and now it's the time to look for a loving home for little boy! This boy is so playful, active & big eater. He is very clingy to human as well. He always chase after his mummy and asking for petting. The adopter MUST vaccinate the kitten, neuter him when he reach the ideal age, keep INDOOR at all the times, not caged, and do not feed him cheapies food. Thank you."
31550,Fili Girl,shelter,6,baby,0mw5JHQpE62K7z3,cat,Domestic Short Hair,None,female,white,None,medium,no,yes,yes,2019-02-24,66,no,no,no,yes,no,Available to foster,91008,"Fili is shy but can be quite a darling. She can be active at times, but controllable."
31551,Female Mini Pin,home,12,young,yzccfPzDcT8D7lv,dog,Miniature Pinscher,None,female,brown,None,small,no,yes,yes,2019-03-12,50,medical,yes,yes,yes,no,Adopted,0,"I need to re-home my one year old female Mini Pinscher. Very healthy, active and good watch dog. I feed her premium dog food and give heartgard once a month. Preferably the adopter understand the character of this breed."
31552,Mylo,home,1,baby,JuneBiGLRIX4Yed,dog,Mixed Breed,None,male,brown,None,medium,no,no,yes,2019-01-28,93,no,no,no,yes,yes,Adopted,0,"This puppy (named him Mylo) was found in my church compound. Brought it to the vet to check and deworm. Mylo is healthy and is said to be 1½ months old. Mylo have some nice pattern on it's back. I have zero experience with dogs. Furthermore, my wife has allergy. So no fur pets possible. Kindly contact me (Wing) ."
31553,Princess,home,55,adult,8QgDjG2tmb5pM0D,cat,Domestic Medium Hair,None,female,brown,gray,large,yes,yes,yes,2019-02-27,63,no,no,yes,yes,no,Adopted,0,. Litter trained. Likes to sleep.
31554,Tuxie,shelter,3,baby,3npUK2NVx393gWU,dog,Mixed Breed,None,female,black,white,medium,no,yes,yes,2019-02-15,75,no,no,yes,yes,yes,Available to foster,91000,"Tuxie is an adorable and intelligent little girl. She is attentive and very manja. Good with humans and other dogs too. The T&C's of adopting Tuxie would be: 1) MUST be spayed at 6 months 2) MUST NOT be caged or chained for long periods of time 3) MUST be provided with sufficient shelter from sun and rain 4) MUST be played with/walked everyday If you cannot fulfill the above conditions then you are not a suitable adopter for Tuxie. If you do, then please do give me a call. Only serious adopters"
31555,Found Shihtzhu,home,24,young,BwRz1cxbeZ3tbT6,dog,Shih Tzu,Shih Tzu,female,brown,white,small,no,no,yes,2019-04-14,17,no,yes,no,yes,no,Adopted,0,Found this poor dog wandering in a street. If you are the owner please contact me .
31556,Lucas,shelter,12,young,hsyymdHmro92siz,dog,Pug,Miniature Pinscher,male,black,cream,small,yes,yes,yes,2019-03-16,46,no,no,yes,yes,no,Pending,91001,"Lucas is a sturdy little dog. Very well behaved, sits quietly in the car and generally obedient. Loves both human and doggie companion. Eager to please his master. Alert and playful but not noisy. Suitable for high-rise if he can get his daily walk. No tying up or caging. Please call if you can give him a good home."
